FID;cod_aldeia;nome_aldeia;cod_ti;cod_municipio;data_cadastro;flag_ativo;nome_cr;the_geom;nommunic;nomuf;undadm_codigo;coord_lat;coord_long
aldeias_pontos.fid--75d69c06_18603bad6f5_-156f;3321;Nova Cachoeira;22601;1200328;14/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.0094883611 -9.25164916667);Jordão;Acre;30202001852;-925164917;-7200948836
aldeias_pontos.fid--75d69c06_18603bad6f5_-153d;3355;Nova Fortaleza;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.0783328889 -9.35265419444);Jordão;Acre;30202001852;-935265419;-7207833289
aldeias_pontos.fid--75d69c06_18603bad6f5_-14f9;3354;Novo Coração;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.0672433611 -9.32744344444);Jordão;Acre;30202001852;-932744344;-7206724336
aldeias_pontos.fid--75d69c06_18603bad6f5_-14e1;3353;Novo Natal;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.0998714444 -9.39448902778);Jordão;Acre;30202001852;-939448903;-7209987144
aldeias_pontos.fid--75d69c06_18603bad6f5_-14c5;3372;Novo Segredo;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.1523279722 -9.58253283333);Jordão;Acre;30202001852;-958253283;-7215232797
aldeias_pontos.fid--75d69c06_18603bad6f5_-1451;3368;Pão Sagrado;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.1445387778 -9.55603572222);Jordão;Acre;30202001852;-955603572;-7214453878
aldeias_pontos.fid--75d69c06_18603bad6f5_-13de;3364;Paz do Senhor;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.1341708611 -9.53490519444);Jordão;Acre;30202001852;-953490519;-7213417086
aldeias_pontos.fid--75d69c06_18603bad6f5_-1263;3362;Sacado;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.0613225556 -9.31811975);Jordão;Acre;30202001852;-931811975;-7206132256
aldeias_pontos.fid--75d69c06_18603bad6f5_-f81;3373;Três Fazendas;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.1207745556 -9.46164677778);Jordão;Acre;30202001852;-946164678;-7212077456
aldeias_pontos.fid--75d69c06_18603bad6f5_-ee4;3366;Verde Floresta;22601;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-72.1107808056 -9.44700969444);Jordão;Acre;30202001852;-944700969;-7211078081
aldeias_pontos.fid--75d69c06_18603bad6f5_-1d0c;368;Boa Vista;22701;1200302;;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-70.6977030556 -9.08874694444);Feijó;Acre;30202001852;-908874694;-7069770306
aldeias_pontos.fid--75d69c06_18603bad6f5_-1a5c;366;Formoso;22701;1200302;;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-70.7613238889 -9.12427388889);Feijó;Acre;30202001852;-912427389;-7076132389
aldeias_pontos.fid--75d69c06_18603bad6f5_-151a;367;Nova Olinda;22701;1200302;;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-70.716645 -9.103815);Feijó;Acre;30202001852;-9103815;-70716645
aldeias_pontos.fid--75d69c06_18603bad6f5_-14c4;3240;Novo Segredo;22701;1200302;13/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-70.69475 -9.08125);Feijó;Acre;30202001852;-908125;-7069475
aldeias_pontos.fid--75d69c06_18603bad6f5_-1332;3241;Porto Alegre;22701;1200302;13/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-70.7432222222 -9.10161111111);Feijó;Acre;30202001852;-910161111;-7074322222
aldeias_pontos.fid--75d69c06_18603bad6f5_-1e94;3347;Altamira;22801;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.9161577222 -9.27835894444);Jordão;Acre;30202001852;-927835894;-7191615772
aldeias_pontos.fid--75d69c06_18603bad6f5_-1a6b;3348;Flor da Mata;22801;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.8943045 -9.34949875);Jordão;Acre;30202001852;-934949875;-718943045
aldeias_pontos.fid--75d69c06_18603bad6f5_-17a7;3349;Lago Lindo;22801;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.9104471389 -9.31329102778);Jordão;Acre;30202001852;-931329103;-7191044714
aldeias_pontos.fid--75d69c06_18603bad6f5_-174a;3350;Mae Bena;22801;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.9053976944 -9.32691547222);Jordão;Acre;30202001852;-932691547;-7190539769
aldeias_pontos.fid--75d69c06_18603bad6f5_-1511;3351;Nova União;22801;1200328;18/09/2018;A;COORDENACAO REGIONAL DO JURUÁ;POINT (-71.9104471389 -9.30147308333);Jordão;Acre;30202001852;-930147308;-7191044714
aldeias_pontos.fid--75d69c06_18603bad6f5_-1ef5;4196;Aldeia Mayrowi;22902;5100805;10/07/2020;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.8416666667 -7.95666666667);Apiacás;Mato Grosso;30202002039;-795666667;-5784166667
aldeias_pontos.fid--75d69c06_18603bad6f5_-1c84;5034;Burutanga;22902;5100805;29/09/2022;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.6892277778 -8.43038611111);Apiacás;Mato Grosso;30202002039;-843038611;-5768922778
aldeias_pontos.fid--75d69c06_18603bad6f5_-1ae6;3978;Dinossauro;22902;1503754;09/10/2019;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.3163888889 -8.91166666667);Jacareacanga;Pará;30202002039;-891166667;-5731638889
aldeias_pontos.fid--75d69c06_18603bad6f5_-17e4;1652;KURURUZINHO;22902;1503754;24/04/2018;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.3262277778 -8.88365);Jacareacanga;Pará;30202002039;-888365;-5732622778
aldeias_pontos.fid--75d69c06_18603bad6f5_-1105;1651;SAPÉ;22902;3200508;24/04/2018;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.6134388889 -8.66393611111);Apiacá;Espírito Santo;30202002039;-866393611;-5761343889
aldeias_pontos.fid--75d69c06_18603bad6f5_-fdf;1650;TELES PIRES;22902;1503754;24/04/2018;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.672575 -8.39156944444);Jacareacanga;Pará;30202002039;-839156944;-57672575
aldeias_pontos.fid--75d69c06_18603bad6f5_-fde;3424;TELES PIRES;22902;1503754;10/10/2018;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.6734194444 -8.391125);Jacareacanga;Pará;30202002039;-8391125;-5767341944
aldeias_pontos.fid--75d69c06_18603bad6f5_-e65;3979;Ximari;22902;5100805;09/10/2019;A;COORDENACAO REGIONAL NORTE DO MATO GROSSO;POINT (-57.0963888889 -9.02777777778);Apiacás;Mato Grosso;30202002039;-902777778;-5709638889
aldeias_pontos.fid--75d69c06_18603bad6f5_-1e55;1267;Apeiti;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.7055961626226 -6.997919349780155);São Félix do Xingu;Pará;30202001920;-699791935;-5170559616
aldeias_pontos.fid--75d69c06_18603bad6f5_-1de4;1268;A`Ukre;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.88217998320602 -7.694793559048649);São Félix do Xingu;Pará;30202001920;-769479356;-5188217998
aldeias_pontos.fid--75d69c06_18603bad6f5_-1a23;1270;Gorotire;23001;1502764;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.13498192398521 -7.765944252265698);Cumaru do Norte;Pará;30202001920;-776594425;-5113498192
aldeias_pontos.fid--75d69c06_18603bad6f5_-185b;1275;Kedjerekrãn;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-52.14885530370772 -7.814695419817032);São Félix do Xingu;Pará;30202001920;-781469542;-521488553
aldeias_pontos.fid--75d69c06_18603bad6f5_-1851;1278;Kikretum;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.654267753972526 -7.132705841183316);São Félix do Xingu;Pará;30202001920;-713270584;-5165426775
aldeias_pontos.fid--75d69c06_18603bad6f5_-1842;1279;Kokokuedjã;23001;1505437;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-50.84464814118169 -7.248995107645184);Ourilândia do Norte;Pará;30202001920;-724899511;-5084464814
aldeias_pontos.fid--75d69c06_18603bad6f5_-1841;1280;Kokraimoro;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-52.57078065708952 -7.211314176335617);São Félix do Xingu;Pará;30202001920;-721131418;-5257078066
aldeias_pontos.fid--75d69c06_18603bad6f5_-1820;1283;Krãnhkrô;23001;1505437;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-50.93806347117471 -6.964796389295941);Ourilândia do Norte;Pará;30202001920;-696479639;-5093806347
aldeias_pontos.fid--75d69c06_18603bad6f5_-181d;1284;Kremáiti;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-52.23635157378341 -7.101098164432389);São Félix do Xingu;Pará;30202001920;-710109816;-5223635157
aldeias_pontos.fid--75d69c06_18603bad6f5_-180e;1287;Kriny;23001;1501253;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-50.887225882104545 -7.348083255545774);Bannach;Pará;30202001920;-734808326;-5088722588
aldeias_pontos.fid--75d69c06_18603bad6f5_-1804;1290;Kubenkrankenh;23001;1505437;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-52.124874651859365 -8.13350729090963);Ourilândia do Norte;Pará;30202001920;-813350729;-5212487465
aldeias_pontos.fid--75d69c06_18603bad6f5_-163e;1293;Moikarakô;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.81865425732271 -7.437459963746313);São Félix do Xingu;Pará;30202001920;-743745996;-5181865426
aldeias_pontos.fid--75d69c06_18603bad6f5_-1639;4721;Mojdjam;23001;1505437;23/02/2022;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.2556077778 -6.97424583333);Ourilândia do Norte;Pará;30202001920;-697424583;-5125560778
aldeias_pontos.fid--75d69c06_18603bad6f5_-15a5;1294;Ngôméiti;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.737806618982376 -7.242651322990307);São Félix do Xingu;Pará;30202001920;-724265132;-5173780662
aldeias_pontos.fid--75d69c06_18603bad6f5_-138a;1297;Piôkrótikô;23001;1505437;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-50.84189535422682 -7.316249409728877);Ourilândia do Norte;Pará;30202001920;-731624941;-5084189535
aldeias_pontos.fid--75d69c06_18603bad6f5_-12e1;1300;Pykarãrãnkre;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-52.661055277674194 -7.458303965024255);São Félix do Xingu;Pará;30202001920;-745830397;-5266105528
aldeias_pontos.fid--75d69c06_18603bad6f5_-12de;1302;Pykatô;23001;1502764;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.66360572794443 -8.476794447990107);Cumaru do Norte;Pará;30202001920;-847679445;-5166360573
aldeias_pontos.fid--75d69c06_18603bad6f5_-12dc;1303;Pykatum;23001;1505437;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.65717225474906 -7.191912075080334);Ourilândia do Norte;Pará;30202001920;-719191208;-5165717225
aldeias_pontos.fid--75d69c06_18603bad6f5_-1293;1304;Rikaró;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-52.63862052048469 -7.376156599271727);São Félix do Xingu;Pará;30202001920;-73761566;-5263862052
aldeias_pontos.fid--75d69c06_18603bad6f5_-fd9;1306;Tépdjâti;23001;1507300;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-52.35499735320213 -7.133049968042366);São Félix do Xingu;Pará;30202001920;-713304997;-5235499735
aldeias_pontos.fid--75d69c06_18603bad6f5_-f3e;1307;Turedjam;23001;1505437;21/09/2017;A;COORDENACAO REGIONAL KAYAPÓ SUL DO PARÁ;POINT (-51.07307461010694 -6.893570184265211);Ourilândia do Norte;Pará;30202001920;-689357018;-5107307461
aldeias_pontos.fid--75d69c06_18603bad6f5_-1f27;2945;ALDEIA BAIXA DA CANGALHA;23101;2902658;21/08/2018;A;COORDENACAO REGIONAL BAIXO SÃO FRANCISCO;POINT (-38.6658611111 -10.6749166667);Banzaê;Bahia;30202001983;-1067491667;-3866586111
aldeias_pontos.fid--75d69c06_18603bad6f5_-1e43;3125;ARAÇA;23101;2902658;06/09/2018;A;COORDENACAO REGIONAL BAIXO SÃO FRANCISCO;POINT (-38.5936888889 -10.6592388889);Banzaê;Bahia;30202001983;-1065923889;-3859368889
aldeias_pontos.fid--75d69c06_18603bad6f5_-1db9;3434;BAIXA DA CAMGALHA;23101;2910750;11/10/2018;A;COORDENACAO REGIONAL BAIXO SÃO FRANCISCO;POINT (-38.2006555556 -10.6719111111);Fátima;Bahia;30202001983;-1067191111;-3820065556
aldeias_pontos.fid--75d69c06_18603bad6f5_-1bab;3127;CASA VERMELHA;23101;2926608;06/09/2018;A;COORDENACAO REGIONAL BAIXO SÃO FRANCISCO;POINT (-38.5995361111 -10.6925638889);Ribeira do Pombal;Bahia;30202001983;-1069256389;-3859953611
aldeias_pontos.fid--75d69c06_18603bad6f5_-16cf;3124;MARCAÇÃO;23101;2902658;06/09/2018;A;COORDENACAO REGIONAL BAIXO SÃO FRANCISCO;POINT (-38.5978972222 -10.6309);Banzaê;Bahia;30202001983;-106309;-3859789722
aldeias_pontos.fid--75d69c06_18603bad6f5_-1657;3126;MIRANDELA;23101;2902658;06/09/2018;A;COORDENACAO REGIONAL BAIXO SÃO FRANCISCO;POINT (-38.6328277778 -10.6614638889);Banzaê;Bahia;30202001983;-1066146389;-3863282778
aldeias_pontos.fid--75d69c06_18603bad6f5_-1a33;4351;Gavião;23201;1500602;15/06/2021;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-52.5728611111 -3.82897222222);Altamira;Pará;30202001913;-382897222;-5257286111
aldeias_pontos.fid--75d69c06_18603bad6f5_-197c;689;Itaaka;23201;1500602;19/08/2016;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-52.5619194444 -3.78620555556);Altamira;Pará;30202001913;-378620556;-5256191944
aldeias_pontos.fid--75d69c06_18603bad6f5_-1926;4352;Janeraka;23201;1500602;15/06/2021;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-52.5816388889 -4.03377777778);Altamira;Pará;30202001913;-403377778;-5258163889
aldeias_pontos.fid--75d69c06_18603bad6f5_-184b;690;Koatinemo;23201;1500602;19/08/2016;A;COORDENACAO REGIONAL CENTRO-LESTE DO PARÁ;POINT (-52.5625 -4.04919444444);Altamira;Pará;30202001913;-404919444;-525625
